Gmt time,Open,High,Low,Close,Volume
26.09.2019 13:00:00.000,1507.325,1508.235,1506.162,1507.142,262009.99320000003
26.09.2019 13:03:00.000,1507.132,1508.215,1506.925,1508.035,308510.00549999997
26.09.2019 13:06:00.000,1508.025,1508.672,1507.772,1508.315,264460.005
26.09.2019 13:09:00.000,1508.315,1509.805,1508.155,1509.285,278849.9967
26.09.2019 13:12:00.000,1509.202,1510.225,1509.155,1509.625,230409.9984
26.09.2019 13:15:00.000,1509.625,1509.752,1509.052,1509.482,147660.0003
26.09.2019 13:18:00.000,1509.482,1509.735,1509.095,1509.375,138010.0026
26.09.2019 13:21:00.000,1509.332,1509.445,1508.452,1508.885,117049.9995
26.09.2019 13:24:00.000,1508.852,1508.885,1508.395,1508.395,86029.99900000001
26.09.2019 13:27:00.000,1508.445,1508.715,1508.132,1508.625,156430.0023
26.09.2019 13:30:00.000,1508.632,1510.275,1508.632,1509.985,284839.9953
26.09.2019 13:33:00.000,1510.005,1510.575,1509.432,1509.882,145629.9983
26.09.2019 13:36:00.000,1509.885,1511.535,1509.885,1511.275,187870.0032
26.09.2019 13:39:00.000,1511.195,1512.135,1511.125,1511.415,281570.0024
26.09.2019 13:42:00.000,1511.375,1512.515,1511.375,1511.765,185010.00100000002
26.09.2019 13:45:00.000,1511.805,1512.205,1510.605,1510.915,202810.0044
26.09.2019 13:48:00.000,1510.915,1511.205,1510.535,1510.925,220100.0042
26.09.2019 13:51:00.000,1510.945,1511.035,1509.815,1510.205,150589.9988
26.09.2019 13:54:00.000,1510.205,1511.475,1510.205,1510.805,153909.9998
26.09.2019 13:57:00.000,1510.825,1511.465,1509.645,1509.675,116149.99919999999
26.09.2019 14:00:00.000,1509.735,1509.765,1507.362,1507.462,398979.99919999996
26.09.2019 14:03:00.000,1507.482,1508.082,1506.467,1508.062,548859.9985999999
26.09.2019 14:06:00.000,1508.052,1509.482,1507.782,1509.182,487230.0028
26.09.2019 14:09:00.000,1509.182,1509.902,1509.102,1509.492,416439.9952
26.09.2019 14:12:00.000,1509.482,1509.805,1509.042,1509.795,334550.00820000004
26.09.2019 14:15:00.000,1509.805,1510.565,1509.112,1509.225,293449.9979
26.09.2019 14:18:00.000,1509.175,1509.365,1508.725,1509.245,236999.99599999998
26.09.2019 14:21:00.000,1509.282,1509.382,1508.015,1508.082,156560.0037
26.09.2019 14:24:00.000,1508.085,1509.662,1508.085,1509.052,116529.9993
26.09.2019 14:27:00.000,1509.062,1509.275,1508.002,1508.202,139220.0012
26.09.2019 14:30:00.000,1508.185,1509.002,1508.172,1508.882,277130.0003
26.09.2019 14:33:00.000,1508.892,1509.402,1508.272,1509.292,294700.0041
26.09.2019 14:36:00.000,1509.295,1509.555,1508.082,1508.275,244389.9922
26.09.2019 14:39:00.000,1508.285,1508.435,1507.402,1508.002,549659.9972
26.09.2019 14:42:00.000,1508.002,1508.292,1506.607,1507.365,329419.99659999995
26.09.2019 14:45:00.000,1507.375,1507.875,1506.985,1507.185,162000.0042
26.09.2019 14:48:00.000,1507.182,1507.415,1506.055,1506.595,172859.9966
26.09.2019 14:51:00.000,1506.685,1508.472,1506.635,1508.075,140560.0011
26.09.2019 14:54:00.000,1508.075,1509.072,1506.945,1509.072,122700.00020000001
26.09.2019 14:57:00.000,1509.085,1509.125,1507.862,1508.615,392520.003
26.09.2019 15:00:00.000,1508.602,1511.285,1508.585,1510.975,325049.9964
26.09.2019 15:03:00.000,1510.965,1511.125,1509.945,1510.015,123599.99860000002
26.09.2019 15:06:00.000,1510.025,1510.402,1509.645,1510.135,92120.001
26.09.2019 15:09:00.000,1510.235,1510.345,1509.515,1509.975,82260.0014
26.09.2019 15:12:00.000,1509.975,1510.255,1509.655,1510.145,66429.9987
26.09.2019 15:15:00.000,1510.105,1510.135,1509.135,1509.935,91119.9991
26.09.2019 15:18:00.000,1509.945,1511.335,1509.925,1511.220,237469.9973
26.09.2019 15:21:00.000,1511.145,1511.205,1510.505,1510.525,120680.0006
26.09.2019 15:24:00.000,1510.525,1511.235,1510.475,1510.915,79879.9993
26.09.2019 15:27:00.000,1510.915,1511.085,1509.725,1509.895,77430.0024
26.09.2019 15:30:00.000,1509.905,1510.455,1509.615,1510.215,100990.00289999999
26.09.2019 15:33:00.000,1510.255,1510.615,1509.255,1509.825,215529.9988
26.09.2019 15:36:00.000,1509.825,1510.295,1509.675,1509.815,281820.0067
26.09.2019 15:39:00.000,1509.785,1509.935,1509.475,1509.585,245489.9996
26.09.2019 15:42:00.000,1509.585,1509.615,1509.025,1509.035,224430.00230000002
26.09.2019 15:45:00.000,1509.055,1510.175,1508.825,1510.025,264199.9946
26.09.2019 15:48:00.000,1510.025,1510.455,1509.845,1510.235,272820.0033
26.09.2019 15:51:00.000,1510.255,1510.445,1509.895,1509.945,140689.9988
26.09.2019 15:54:00.000,1509.955,1510.165,1508.992,1508.995,185860.0043
26.09.2019 15:57:00.000,1508.992,1509.065,1508.332,1508.532,194030.00180000003
26.09.2019 16:00:00.000,1508.532,1509.132,1507.685,1507.775,137279.9986
26.09.2019 16:03:00.000,1507.855,1508.405,1507.665,1507.865,144430.0003
26.09.2019 16:06:00.000,1507.895,1507.925,1506.655,1506.785,194219.99899999998
26.09.2019 16:09:00.000,1506.785,1508.052,1506.685,1507.942,251469.99209999997
26.09.2019 16:12:00.000,1507.942,1508.402,1507.752,1508.392,274300.00159999996
26.09.2019 16:15:00.000,1508.445,1508.635,1508.052,1508.352,199300.006
26.09.2019 16:18:00.000,1508.352,1508.612,1508.052,1508.342,178089.9987
26.09.2019 16:21:00.000,1508.332,1508.935,1508.252,1508.842,157559.9984
26.09.2019 16:24:00.000,1508.842,1508.942,1507.852,1508.012,229970.00069999998
26.09.2019 16:27:00.000,1508.002,1508.132,1507.312,1507.822,273059.994
26.09.2019 16:30:00.000,1507.835,1507.905,1507.302,1507.535,154920.0006
26.09.2019 16:33:00.000,1507.615,1507.865,1507.422,1507.625,156860.0014
26.09.2019 16:36:00.000,1507.635,1507.635,1506.422,1507.052,179699.9984
26.09.2019 16:39:00.000,1507.062,1507.362,1506.632,1507.362,174759.9953
26.09.2019 16:42:00.000,1507.432,1507.475,1507.172,1507.362,129000.0007
26.09.2019 16:45:00.000,1507.372,1507.472,1506.222,1506.672,208459.9994
26.09.2019 16:48:00.000,1506.672,1506.872,1506.272,1506.560,130389.99960000001
26.09.2019 16:51:00.000,1506.555,1507.182,1506.155,1507.165,125259.9954
26.09.2019 16:54:00.000,1507.155,1507.395,1506.765,1507.372,109870.0018
26.09.2019 16:57:00.000,1507.362,1507.542,1506.335,1506.345,170589.99839999998
26.09.2019 17:00:00.000,1506.345,1506.672,1504.755,1505.815,283629.9986
26.09.2019 17:03:00.000,1505.855,1505.875,1504.732,1505.202,341240.0037
26.09.2019 17:06:00.000,1505.202,1506.282,1504.652,1505.975,250119.99910000002
26.09.2019 17:09:00.000,1505.975,1506.555,1505.805,1506.465,192190.0027
26.09.2019 17:12:00.000,1506.475,1506.845,1506.315,1506.795,160159.9976
26.09.2019 17:15:00.000,1506.795,1507.202,1506.502,1506.775,188200.0007
26.09.2019 17:18:00.000,1506.775,1507.912,1506.402,1507.602,193130.0014
26.09.2019 17:21:00.000,1507.692,1508.392,1507.492,1508.122,206890.0018
26.09.2019 17:24:00.000,1508.122,1508.662,1507.865,1507.962,222159.99289999998
26.09.2019 17:27:00.000,1507.935,1508.675,1507.895,1508.402,210090.0002
26.09.2019 17:30:00.000,1508.385,1509.185,1508.172,1509.075,158889.9977
26.09.2019 17:33:00.000,1509.075,1509.185,1508.552,1508.735,196639.9998
26.09.2019 17:36:00.000,1508.735,1508.925,1508.395,1508.395,101619.99990000001
26.09.2019 17:39:00.000,1508.405,1508.455,1507.605,1508.272,174239.9968
26.09.2019 17:42:00.000,1508.275,1508.285,1507.775,1507.775,104369.99799999999
26.09.2019 17:45:00.000,1507.785,1507.885,1507.082,1507.545,172420.0025
26.09.2019 17:48:00.000,1507.545,1507.665,1506.472,1507.202,161529.9992
26.09.2019 17:51:00.000,1507.202,1507.442,1506.725,1507.122,130769.9978
26.09.2019 17:54:00.000,1507.102,1507.135,1506.502,1506.942,176190
26.09.2019 17:57:00.000,1506.952,1507.072,1506.322,1506.372,206759.99670000002
26.09.2019 18:00:00.000,1506.382,1507.782,1506.332,1507.582,295459.99689999997
26.09.2019 18:03:00.000,1507.592,1507.782,1506.652,1506.962,220479.995
26.09.2019 18:06:00.000,1506.975,1507.082,1506.722,1507.082,208570.00720000002
26.09.2019 18:09:00.000,1507.072,1507.262,1506.662,1507.092,254170.0006
26.09.2019 18:12:00.000,1507.075,1507.462,1506.455,1506.575,151089.9999
26.09.2019 18:15:00.000,1506.555,1507.595,1506.555,1507.595,343489.9971
26.09.2019 18:18:00.000,1507.602,1508.185,1507.335,1507.895,204059.9994
26.09.2019 18:21:00.000,1507.905,1508.442,1507.805,1508.285,116000.0022
26.09.2019 18:24:00.000,1508.275,1508.715,1508.125,1508.585,177719.9991
26.09.2019 18:27:00.000,1508.585,1508.665,1508.335,1508.595,147239.99800000002
26.09.2019 18:30:00.000,1508.615,1508.625,1508.255,1508.525,123749.9975
26.09.2019 18:33:00.000,1508.525,1509.302,1508.505,1509.195,178840.0002
26.09.2019 18:36:00.000,1509.195,1509.265,1509.025,1509.205,98389.9981
26.09.2019 18:39:00.000,1509.195,1509.305,1509.035,1509.145,112600.0005
26.09.2019 18:42:00.000,1509.165,1509.672,1509.115,1509.515,155409.9992
26.09.2019 18:45:00.000,1509.555,1509.555,1507.535,1507.605,176540.0022
26.09.2019 18:48:00.000,1507.605,1507.845,1507.415,1507.845,125549.9981
26.09.2019 18:51:00.000,1507.845,1507.892,1507.565,1507.665,67099.9996
26.09.2019 18:54:00.000,1507.655,1507.892,1507.545,1507.645,46369.99969999999
26.09.2019 18:57:00.000,1507.665,1508.145,1507.555,1508.065,73839.99789999999
26.09.2019 19:00:00.000,1508.005,1508.055,1507.195,1507.365,67590.0001
26.09.2019 19:03:00.000,1507.375,1507.375,1506.872,1507.142,79780.0012
26.09.2019 19:06:00.000,1507.152,1507.532,1506.892,1507.402,98310.003
26.09.2019 19:09:00.000,1507.402,1507.545,1507.075,1507.115,93220.0011
26.09.2019 19:12:00.000,1507.105,1507.105,1506.575,1506.915,92520.00220000002
26.09.2019 19:15:00.000,1506.912,1507.492,1506.765,1506.785,88419.9999
26.09.2019 19:18:00.000,1506.775,1506.945,1506.005,1506.155,116920.0018
26.09.2019 19:21:00.000,1506.165,1506.195,1505.725,1506.175,87150.0037
26.09.2019 19:24:00.000,1506.165,1506.275,1504.015,1504.982,245239.99920000002
26.09.2019 19:27:00.000,1504.962,1505.162,1503.842,1504.562,423990.0113
26.09.2019 19:30:00.000,1504.565,1504.642,1503.632,1503.742,345190.0035
26.09.2019 19:33:00.000,1503.722,1503.762,1502.552,1502.615,402340.0024
26.09.2019 19:36:00.000,1502.535,1503.535,1502.042,1503.345,335870.0052
26.09.2019 19:39:00.000,1503.355,1504.065,1503.155,1503.965,272749.9977
26.09.2019 19:42:00.000,1503.962,1504.762,1503.935,1504.205,278459.99600000004
26.09.2019 19:45:00.000,1504.225,1504.815,1504.085,1504.252,226770.0061
26.09.2019 19:48:00.000,1504.262,1504.702,1504.045,1504.105,147670.00089999998
26.09.2019 19:51:00.000,1504.102,1504.482,1504.012,1504.345,124480.0016
26.09.2019 19:54:00.000,1504.345,1504.945,1504.345,1504.775,118960.0025
26.09.2019 19:57:00.000,1504.795,1505.155,1504.425,1504.635,141560.0013
26.09.2019 20:00:00.000,1504.645,1504.855,1504.455,1504.585,88080.0001
26.09.2019 20:03:00.000,1504.555,1504.895,1504.535,1504.805,41380.0004
26.09.2019 20:06:00.000,1504.815,1505.115,1504.815,1505.105,26619.9992
26.09.2019 20:09:00.000,1505.115,1505.605,1505.105,1505.545,48969.999899999995
26.09.2019 20:12:00.000,1505.545,1505.742,1505.275,1505.355,31170.0008
26.09.2019 20:15:00.000,1505.355,1505.575,1505.325,1505.555,13139.9995
26.09.2019 20:18:00.000,1505.525,1505.535,1505.175,1505.215,6219.9999
26.09.2019 20:21:00.000,1505.255,1505.465,1505.255,1505.435,11210
26.09.2019 20:24:00.000,1505.455,1505.512,1505.195,1505.215,19129.9997
26.09.2019 20:27:00.000,1505.195,1505.415,1505.155,1505.365,17930.0001
26.09.2019 20:30:00.000,1505.405,1505.595,1505.285,1505.395,13000.0003
26.09.2019 20:33:00.000,1505.395,1505.885,1505.395,1505.825,6570.0001
26.09.2019 20:36:00.000,1505.835,1505.905,1505.745,1505.785,5020.0001
26.09.2019 20:39:00.000,1505.795,1505.895,1505.765,1505.765,6100
26.09.2019 20:42:00.000,1505.775,1505.775,1505.325,1505.395,6700.0001
26.09.2019 20:45:00.000,1505.465,1505.542,1505.342,1505.342,15669.9996
26.09.2019 20:48:00.000,1505.352,1505.352,1504.122,1504.242,29249.998900000002
26.09.2019 20:51:00.000,1504.152,1504.852,1504.042,1504.852,27070.0003
26.09.2019 20:54:00.000,1504.912,1504.985,1504.585,1504.672,49409.999500000005
26.09.2019 20:57:00.000,1504.742,1505.102,1504.742,1505.102,15190.0003
26.09.2019 21:00:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:03:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:06:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:09:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:12:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:15:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:18:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:21:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:24:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:27:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:30:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:33:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:36:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:39:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:42:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:45:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:48:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:51:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:54:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 21:57:00.000,1505.102,1505.102,1505.102,1505.102,0
26.09.2019 22:00:00.000,1504.912,1505.462,1504.595,1504.935,32269.9995
26.09.2019 22:03:00.000,1504.992,1505.002,1504.395,1504.612,16175
26.09.2019 22:06:00.000,1504.612,1504.905,1504.545,1504.582,10969.9997
26.09.2019 22:09:00.000,1504.602,1504.715,1504.415,1504.695,9089.9998
26.09.2019 22:12:00.000,1504.695,1504.902,1504.585,1504.902,10439.999899999999
26.09.2019 22:15:00.000,1504.902,1504.962,1504.662,1504.662,10629.999899999999
26.09.2019 22:18:00.000,1504.685,1504.892,1504.685,1504.892,5879.9999
26.09.2019 22:21:00.000,1504.872,1505.252,1504.672,1505.152,19099.999299999996
26.09.2019 22:24:00.000,1505.185,1505.495,1505.072,1505.262,23309.9996
26.09.2019 22:27:00.000,1505.265,1505.375,1505.035,1505.122,20469.9999
26.09.2019 22:30:00.000,1505.112,1505.172,1504.742,1505.172,18780.000500000002
26.09.2019 22:33:00.000,1505.162,1505.252,1504.952,1504.962,24939.998999999996
26.09.2019 22:36:00.000,1504.955,1505.002,1504.755,1504.755,10149.9997
26.09.2019 22:39:00.000,1504.762,1505.062,1504.735,1505.062,25569.999599999996
26.09.2019 22:42:00.000,1505.052,1505.072,1504.862,1504.962,16830.0004
26.09.2019 22:45:00.000,1504.962,1505.252,1504.962,1505.252,14280.0002
26.09.2019 22:48:00.000,1505.242,1505.252,1504.862,1505.115,22589.9994
26.09.2019 22:51:00.000,1505.055,1505.262,1505.045,1505.172,19289.9997
26.09.2019 22:54:00.000,1505.172,1505.652,1505.165,1505.552,19189.9999
26.09.2019 22:57:00.000,1505.552,1505.732,1505.252,1505.722,25900.0005
26.09.2019 23:00:00.000,1505.742,1505.795,1505.392,1505.652,27929.999799999998
26.09.2019 23:03:00.000,1505.652,1505.742,1505.542,1505.542,17519.999799999998
26.09.2019 23:06:00.000,1505.542,1505.662,1505.442,1505.662,10630.000100000001
26.09.2019 23:09:00.000,1505.672,1505.765,1505.482,1505.552,15440.000199999999
26.09.2019 23:12:00.000,1505.542,1505.542,1505.352,1505.445,14950.000100000001
26.09.2019 23:15:00.000,1505.415,1505.532,1505.352,1505.365,17070.000099999997
26.09.2019 23:18:00.000,1505.352,1505.442,1505.282,1505.432,9630
26.09.2019 23:21:00.000,1505.432,1505.692,1505.382,1505.692,6110.0002
26.09.2019 23:24:00.000,1505.712,1505.812,1505.592,1505.782,18140.000099999997
26.09.2019 23:27:00.000,1505.782,1505.782,1505.445,1505.762,14830
26.09.2019 23:30:00.000,1505.762,1505.922,1505.565,1505.712,43939.9993
26.09.2019 23:33:00.000,1505.692,1505.712,1505.372,1505.372,16380.0004
26.09.2019 23:36:00.000,1505.372,1505.655,1505.345,1505.655,14549.999899999999
26.09.2019 23:39:00.000,1505.612,1505.612,1505.445,1505.602,21730.000200000002
26.09.2019 23:42:00.000,1505.602,1505.765,1505.602,1505.735,5869.9999
26.09.2019 23:45:00.000,1505.725,1506.362,1505.725,1506.362,16769.9999
26.09.2019 23:48:00.000,1506.412,1506.532,1506.255,1506.532,63149.99990000001
26.09.2019 23:51:00.000,1506.532,1506.692,1506.432,1506.655,22670.0003
26.09.2019 23:54:00.000,1506.665,1506.692,1506.545,1506.645,12980.000200000002
26.09.2019 23:57:00.000,1506.635,1507.025,1506.635,1506.992,25780.0003
27.09.2019 00:00:00.000,1506.992,1507.435,1506.665,1506.772,61839.999599999996
27.09.2019 00:03:00.000,1506.755,1507.025,1506.555,1506.645,81080.0009
27.09.2019 00:06:00.000,1506.665,1506.755,1506.225,1506.325,50999.998999999996
27.09.2019 00:09:00.000,1506.315,1506.562,1506.225,1506.555,38019.998999999996
27.09.2019 00:12:00.000,1506.535,1506.782,1506.495,1506.745,31870.000100000005
27.09.2019 00:15:00.000,1506.745,1506.842,1506.615,1506.755,22470.000600000003
27.09.2019 00:18:00.000,1506.745,1506.842,1506.415,1506.795,35830.0005
27.09.2019 00:21:00.000,1506.805,1507.355,1506.745,1507.355,48220.0003
27.09.2019 00:24:00.000,1507.355,1507.625,1507.345,1507.625,46609.999800000005
27.09.2019 00:27:00.000,1507.605,1507.605,1507.245,1507.295,54509.999200000006
27.09.2019 00:30:00.000,1507.295,1507.332,1507.105,1507.305,56690.0018
27.09.2019 00:33:00.000,1507.285,1507.395,1506.905,1506.925,38560.000700000004
27.09.2019 00:36:00.000,1506.925,1507.035,1506.215,1507.035,136820.0034
27.09.2019 00:39:00.000,1507.035,1507.492,1507.035,1507.055,84359.99979999999
27.09.2019 00:42:00.000,1507.005,1507.275,1506.715,1506.935,75870.0017
27.09.2019 00:45:00.000,1506.922,1507.035,1506.735,1506.965,52129.9997
27.09.2019 00:48:00.000,1507.015,1507.252,1506.575,1506.622,90790.0017
27.09.2019 00:51:00.000,1506.625,1506.625,1505.592,1505.735,154079.9997
27.09.2019 00:54:00.000,1505.785,1506.115,1505.482,1506.025,110619.9975
27.09.2019 00:57:00.000,1505.982,1506.125,1505.825,1505.965,96110.0012
27.09.2019 01:00:00.000,1506.015,1507.265,1505.545,1506.962,164029.99680000002
27.09.2019 01:03:00.000,1506.955,1507.082,1505.072,1505.452,235769.9984
27.09.2019 01:06:00.000,1505.455,1506.265,1505.382,1505.762,170450.0019
27.09.2019 01:09:00.000,1505.772,1506.285,1505.642,1505.765,150690.0043
27.09.2019 01:12:00.000,1505.755,1505.955,1505.245,1505.475,111600.0018
27.09.2019 01:15:00.000,1505.485,1505.975,1505.412,1505.852,111990.0002
27.09.2019 01:18:00.000,1505.852,1506.175,1505.752,1505.842,53570.000400000004
27.09.2019 01:21:00.000,1505.802,1506.002,1505.782,1505.895,37109.9999
27.09.2019 01:24:00.000,1505.885,1506.205,1505.675,1505.975,75779.9986
27.09.2019 01:27:00.000,1505.972,1506.085,1505.602,1505.865,86350.0015
27.09.2019 01:30:00.000,1505.865,1506.802,1505.862,1506.062,140990.0002
27.09.2019 01:33:00.000,1506.075,1506.505,1506.012,1506.235,145189.9968
27.09.2019 01:36:00.000,1506.235,1506.545,1506.125,1506.215,110190.0022
27.09.2019 01:39:00.000,1506.215,1506.325,1505.835,1505.925,136849.9994
27.09.2019 01:42:00.000,1505.925,1505.925,1505.055,1505.445,198040.0085
27.09.2019 01:45:00.000,1505.445,1505.505,1505.225,1505.325,150750.0001
27.09.2019 01:48:00.000,1505.325,1505.605,1505.315,1505.585,126079.99799999999
27.09.2019 01:51:00.000,1505.585,1505.995,1505.585,1505.815,78510.0013
27.09.2019 01:54:00.000,1505.805,1506.245,1505.745,1505.895,112430.0006
27.09.2019 01:57:00.000,1505.905,1506.125,1505.625,1505.925,53330.0015
27.09.2019 02:00:00.000,1505.835,1506.245,1505.715,1506.045,48050.0013
27.09.2019 02:03:00.000,1505.955,1506.225,1505.845,1505.855,31080.000099999997
27.09.2019 02:06:00.000,1505.855,1505.855,1505.435,1505.445,22440.000500000002
27.09.2019 02:09:00.000,1505.412,1505.535,1505.155,1505.155,28500
27.09.2019 02:12:00.000,1505.155,1505.475,1505.085,1505.412,44000.0007
27.09.2019 02:15:00.000,1505.412,1505.675,1505.295,1505.665,28629.9996
27.09.2019 02:18:00.000,1505.665,1505.775,1505.495,1505.495,19869.999499999998
27.09.2019 02:21:00.000,1505.485,1505.735,1505.365,1505.385,37219.9993
27.09.2019 02:24:00.000,1505.355,1505.775,1505.185,1505.775,42299.9988
27.09.2019 02:27:00.000,1505.705,1505.732,1505.315,1505.332,31079.9992
27.09.2019 02:30:00.000,1505.315,1505.595,1505.115,1505.125,54140.0015
27.09.2019 02:33:00.000,1505.175,1505.365,1504.852,1505.285,59519.9988
27.09.2019 02:36:00.000,1505.282,1505.365,1505.025,1505.095,107589.99919999999
27.09.2019 02:39:00.000,1505.095,1505.312,1505.055,1505.205,74440.0006
27.09.2019 02:42:00.000,1505.185,1505.685,1505.145,1505.615,84000.00080000001
27.09.2019 02:45:00.000,1505.615,1505.975,1505.545,1505.765,88750.0011
27.09.2019 02:48:00.000,1505.775,1505.892,1505.585,1505.685,75040.0014
27.09.2019 02:51:00.000,1505.685,1506.015,1505.635,1505.695,50610.0003
27.09.2019 02:54:00.000,1505.685,1505.895,1505.635,1505.735,48090.000700000004
27.09.2019 02:57:00.000,1505.725,1506.015,1505.715,1505.995,73430.0017
27.09.2019 03:00:00.000,1505.995,1506.055,1505.755,1505.772,43839.9994
27.09.2019 03:03:00.000,1505.775,1506.250,1505.712,1506.250,43810.0001
27.09.2019 03:06:00.000,1506.250,1506.250,1506.172,1506.250,13319.9998
27.09.2019 03:09:00.000,1506.250,1506.250,1505.772,1505.772,51909.9994
27.09.2019 03:12:00.000,1505.785,1505.805,1505.555,1505.572,43880.0007
27.09.2019 03:15:00.000,1505.595,1505.735,1505.465,1505.735,71679.9982
27.09.2019 03:18:00.000,1505.775,1506.035,1505.775,1505.992,38469.9991
27.09.2019 03:21:00.000,1505.992,1506.145,1505.915,1506.095,39710.0002
27.09.2019 03:24:00.000,1506.072,1506.475,1505.915,1506.472,41689.9995
27.09.2019 03:27:00.000,1506.472,1506.865,1506.452,1506.765,81389.99900000001
27.09.2019 03:30:00.000,1506.775,1506.835,1506.495,1506.552,46570.0012
27.09.2019 03:33:00.000,1506.535,1506.665,1506.505,1506.525,16760
27.09.2019 03:36:00.000,1506.505,1506.685,1506.405,1506.652,20049.9999
27.09.2019 03:39:00.000,1506.675,1506.685,1506.495,1506.565,13500
27.09.2019 03:42:00.000,1506.575,1506.595,1506.485,1506.515,21520.0004
27.09.2019 03:45:00.000,1506.495,1506.572,1506.305,1506.352,19129.9999
27.09.2019 03:48:00.000,1506.345,1506.552,1506.152,1506.535,29580.000300000003
27.09.2019 03:51:00.000,1506.515,1506.752,1506.452,1506.735,35609.9997
27.09.2019 03:54:00.000,1506.752,1506.815,1506.625,1506.805,42329.9996
27.09.2019 03:57:00.000,1506.785,1507.002,1506.752,1506.945,33950.0009
27.09.2019 04:00:00.000,1506.965,1507.152,1506.752,1506.775,45730.000400000004
27.09.2019 04:03:00.000,1506.775,1506.795,1506.719,1506.719,4419.9999
27.09.2019 04:06:00.000,1506.719,1506.719,1506.452,1506.615,24900.000099999997
27.09.2019 04:09:00.000,1506.595,1506.719,1506.552,1506.719,23049.999799999998
27.09.2019 04:12:00.000,1506.719,1506.719,1506.652,1506.675,7420.000300000001
27.09.2019 04:15:00.000,1506.652,1506.852,1506.652,1506.835,4019.9999
27.09.2019 04:18:00.000,1506.815,1507.115,1506.795,1507.015,46149.9989
27.09.2019 04:21:00.000,1507.025,1507.035,1506.852,1506.952,19360
27.09.2019 04:24:00.000,1506.905,1506.905,1506.625,1506.625,16669.999900000003
27.09.2019 04:27:00.000,1506.605,1506.805,1506.535,1506.795,28020.000099999997
27.09.2019 04:30:00.000,1506.805,1506.945,1506.645,1506.705,23440.000099999997
27.09.2019 04:33:00.000,1506.715,1507.095,1506.715,1507.005,26370
27.09.2019 04:36:00.000,1507.052,1507.065,1506.705,1506.705,9370.0002
27.09.2019 04:39:00.000,1506.695,1506.695,1506.325,1506.375,28920
27.09.2019 04:42:00.000,1506.385,1506.652,1506.172,1506.615,43149.999800000005
27.09.2019 04:45:00.000,1506.665,1506.795,1506.605,1506.605,38459.9994
27.09.2019 04:48:00.000,1506.615,1507.065,1506.605,1506.895,40739.9992
27.09.2019 04:51:00.000,1506.895,1507.105,1506.852,1507.105,31750.0011
27.09.2019 04:54:00.000,1507.085,1507.152,1506.995,1507.025,43290.00000000001
27.09.2019 04:57:00.000,1507.035,1507.075,1506.922,1506.995,45540.0003
27.09.2019 05:00:00.000,1507.002,1507.152,1506.905,1507.142,41800.000700000004
27.09.2019 05:03:00.000,1507.125,1507.152,1506.935,1507.015,15769.9996
27.09.2019 05:06:00.000,1507.015,1507.155,1506.942,1507.135,23070.000099999997
27.09.2019 05:09:00.000,1507.135,1507.222,1507.002,1507.015,39820
27.09.2019 05:12:00.000,1507.012,1507.105,1506.615,1506.695,81900.0005
27.09.2019 05:15:00.000,1506.702,1506.835,1506.542,1506.752,58869.9998
27.09.2019 05:18:00.000,1506.752,1506.752,1506.452,1506.545,40389.9989
27.09.2019 05:21:00.000,1506.552,1506.605,1506.352,1506.532,37390.000199999995
27.09.2019 05:24:00.000,1506.532,1506.552,1506.405,1506.525,18109.999499999998
27.09.2019 05:27:00.000,1506.525,1506.752,1506.452,1506.452,41339.998999999996
27.09.2019 05:30:00.000,1506.505,1506.752,1505.955,1506.045,161159.9997
27.09.2019 05:33:00.000,1506.045,1506.252,1505.692,1505.785,117759.99889999999
27.09.2019 05:36:00.000,1505.792,1506.072,1505.545,1505.665,139720.0004
27.09.2019 05:39:00.000,1505.685,1506.012,1505.675,1505.685,117609.9964
27.09.2019 05:42:00.000,1505.685,1505.895,1505.555,1505.775,134590.0036
27.09.2019 05:45:00.000,1505.775,1505.785,1505.342,1505.612,108730.00140000001
27.09.2019 05:48:00.000,1505.595,1505.802,1505.362,1505.595,109589.99769999999
27.09.2019 05:51:00.000,1505.555,1505.595,1505.392,1505.485,102949.9993
27.09.2019 05:54:00.000,1505.495,1505.512,1505.165,1505.485,57909.9999
