time,Open,High,Low,Close,Volume
18.10.2019 07:46:48.626,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:46:52.542,54.016,54.016,54.016,54.016,0
18.10.2019 07:46:55.301,54.011,54.011,54.011,54.011,0
18.10.2019 07:46:59.306,54.005,54.005,54.005,54.005,0
18.10.2019 07:47:05.625,54.011,54.011,54.011,54.011,0
18.10.2019 07:47:09.452,54.006,54.006,54.006,54.006,0
18.10.2019 07:47:13.012,54.011,54.011,54.011,54.011,0
18.10.2019 07:47:16.394,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:47:33.838,54.011,54.011,54.011,54.011,0
18.10.2019 07:47:40.602,54.006,54.006,54.006,54.006,0
18.10.2019 07:47:45.586,54.000,54.000,54.000,54.000,0
18.10.2019 07:47:46.654,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:47:47.010,54.011,54.011,54.011,54.011,0
18.10.2019 07:47:51.549,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:47:56.889,54.011,54.011,54.011,54.011,0
18.10.2019 07:47:58.936,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:47:59.381,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:48:06.234,53.990,53.990,53.990,53.990,0
18.10.2019 07:48:08.815,53.995,53.995,53.995,53.995,0.0003
18.10.2019 07:48:14.066,54.001,54.001,54.001,54.001,0
18.10.2019 07:48:15.045,53.995,53.995,53.995,53.995,0.0003
18.10.2019 07:48:16.647,54.001,54.001,54.001,54.001,0
18.10.2019 07:48:16.736,53.996,53.996,53.996,53.996,0
18.10.2019 07:48:20.741,53.990,53.990,53.990,53.990,0
18.10.2019 07:48:21.097,53.985,53.985,53.985,53.985,0.0005
18.10.2019 07:48:21.453,53.990,53.990,53.990,53.990,0
18.10.2019 07:48:22.076,53.996,53.996,53.996,53.996,0
18.10.2019 07:48:28.217,54.001,54.001,54.001,54.001,0
18.10.2019 07:48:29.018,53.985,53.985,53.985,53.985,0.0005
18.10.2019 07:48:42.635,54.006,54.006,54.006,54.006,0
18.10.2019 07:48:43.436,53.996,53.996,53.996,53.996,0
18.10.2019 07:48:44.860,54.001,54.001,54.001,54.001,0
18.10.2019 07:48:45.750,53.996,53.996,53.996,53.996,0
18.10.2019 07:48:45.839,54.001,54.001,54.001,54.001,0
18.10.2019 07:48:45.928,53.995,53.995,53.995,53.995,0.0003
18.10.2019 07:48:53.137,54.001,54.001,54.001,54.001,0
18.10.2019 07:48:53.404,53.995,53.995,53.995,53.995,0.0003
18.10.2019 07:48:56.430,54.001,54.001,54.001,54.001,0
18.10.2019 07:48:56.697,53.985,53.985,53.985,53.985,0.0005
18.10.2019 07:48:57.231,53.990,53.990,53.990,53.990,0
18.10.2019 07:48:57.676,53.995,53.995,53.995,53.995,0
18.10.2019 07:49:12.450,54.000,54.000,54.000,54.000,0
18.10.2019 07:49:13.963,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:49:15.832,54.006,54.006,54.006,54.006,0
18.10.2019 07:49:15.921,54.011,54.011,54.011,54.011,0
18.10.2019 07:49:17.167,54.006,54.006,54.006,54.006,0
18.10.2019 07:49:18.947,54.011,54.011,54.011,54.011,0
18.10.2019 07:49:19.036,54.006,54.006,54.006,54.006,0
18.10.2019 07:49:32.297,54.001,54.001,54.001,54.001,0
18.10.2019 07:49:33.632,53.985,53.985,53.985,53.985,0.0004
18.10.2019 07:49:38.349,53.990,53.990,53.990,53.990,0
18.10.2019 07:49:38.438,53.985,53.985,53.985,53.985,0.0005
18.10.2019 07:49:38.883,53.990,53.990,53.990,53.990,0
18.10.2019 07:49:40.752,53.995,53.995,53.995,53.995,0.0003
18.10.2019 07:49:45.825,54.001,54.001,54.001,54.001,0
18.10.2019 07:49:46.181,53.995,53.995,53.995,53.995,0.0003
18.10.2019 07:50:00.243,54.000,54.000,54.000,54.000,0
18.10.2019 07:50:02.201,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:50:03.625,54.011,54.011,54.011,54.011,0
18.10.2019 07:50:11.813,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:50:14.127,54.000,54.000,54.000,54.000,0
18.10.2019 07:50:14.661,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:50:14.839,54.011,54.011,54.011,54.011,0
18.10.2019 07:50:15.462,54.006,54.006,54.006,54.006,0
18.10.2019 07:50:26.943,54.000,54.000,54.000,54.000,0
18.10.2019 07:50:27.388,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:50:30.592,54.000,54.000,54.000,54.000,0
18.10.2019 07:50:30.681,54.006,54.006,54.006,54.006,0
18.10.2019 07:50:32.995,54.016,54.016,54.016,54.016,0
18.10.2019 07:51:01.208,54.015,54.015,54.015,54.015,0
18.10.2019 07:51:01.297,54.025,54.031,54.025,54.031,0
18.10.2019 07:51:02.187,54.015,54.015,54.015,54.015,0.0005
18.10.2019 07:51:04.056,54.021,54.021,54.021,54.021,0
18.10.2019 07:51:05.035,54.015,54.015,54.015,54.015,0
18.10.2019 07:51:14.202,54.005,54.005,54.005,54.005,0.0005
18.10.2019 07:51:14.291,54.021,54.021,54.021,54.021,0
18.10.2019 07:51:15.359,54.005,54.005,54.005,54.005,0.0005
18.10.2019 07:51:17.851,54.021,54.021,54.021,54.021,0
18.10.2019 07:51:18.385,54.005,54.005,54.005,54.005,0.0005
18.10.2019 07:51:21.055,54.021,54.021,54.021,54.021,0
18.10.2019 07:51:21.322,54.005,54.005,54.005,54.005,0.0005
18.10.2019 07:51:30.044,54.010,54.010,54.010,54.010,0
18.10.2019 07:51:30.133,54.026,54.026,54.026,54.026,0
18.10.2019 07:51:30.578,54.016,54.016,54.016,54.016,0
18.10.2019 07:51:37.253,54.026,54.026,54.026,54.026,0
18.10.2019 07:51:37.965,54.021,54.021,54.021,54.021,0
18.10.2019 07:51:38.855,54.015,54.015,54.015,54.015,0
18.10.2019 07:51:41.169,54.021,54.021,54.021,54.021,0
18.10.2019 07:51:43.483,54.015,54.015,54.015,54.015,0
18.10.2019 07:51:44.640,54.021,54.021,54.021,54.021,0
18.10.2019 07:51:45.441,54.016,54.016,54.016,54.016,0
18.10.2019 07:51:48.556,54.011,54.011,54.011,54.011,0
18.10.2019 07:51:49.535,54.006,54.006,54.006,54.006,0
18.10.2019 07:51:49.980,54.011,54.011,54.011,54.011,0
18.10.2019 07:51:52.205,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:52:00.393,54.000,54.000,54.000,54.000,0
18.10.2019 07:52:00.482,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:52:00.838,54.011,54.011,54.011,54.011,0
18.10.2019 07:52:06.267,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:52:06.445,54.011,54.011,54.011,54.011,0
18.10.2019 07:52:16.413,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:52:18.727,53.996,53.996,53.996,53.996,0
18.10.2019 07:52:19.706,54.006,54.006,54.006,54.006,0
18.10.2019 07:52:19.795,54.000,54.000,54.000,54.000,0
18.10.2019 07:52:21.041,54.006,54.006,54.006,54.006,0
18.10.2019 07:52:22.198,54.011,54.011,54.011,54.011,0
18.10.2019 07:52:23.266,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:52:25.135,54.026,54.026,54.026,54.026,0
18.10.2019 07:52:25.402,54.016,54.016,54.016,54.016,0
18.10.2019 07:52:25.580,54.021,54.021,54.021,54.021,0
18.10.2019 07:52:26.737,54.016,54.016,54.016,54.016,0
18.10.2019 07:52:33.145,54.011,54.011,54.011,54.011,0
18.10.2019 07:52:33.234,54.005,54.005,54.005,54.005,0
18.10.2019 07:52:33.857,54.011,54.011,54.011,54.011,0
18.10.2019 07:52:36.438,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:52:36.972,54.000,54.000,54.000,54.000,0
18.10.2019 07:52:43.113,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:52:45.249,54.011,54.011,54.011,54.011,0
18.10.2019 07:52:46.762,54.005,54.005,54.005,54.005,0.0006
18.10.2019 07:52:58.243,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:52:59.133,54.000,54.000,54.000,54.000,0
18.10.2019 07:52:59.311,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:53:01.536,54.000,54.000,54.000,54.000,0
18.10.2019 07:53:01.803,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:53:05.007,54.011,54.011,54.011,54.011,0
18.10.2019 07:53:05.452,54.005,54.005,54.005,54.005,0
18.10.2019 07:53:25.032,54.011,54.011,54.011,54.011,0
18.10.2019 07:53:25.477,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:53:29.126,53.985,53.985,53.985,53.985,0.0004
18.10.2019 07:53:30.105,53.995,53.995,53.995,53.995,0.0003
18.10.2019 07:53:30.995,53.996,53.996,53.996,53.996,0
18.10.2019 07:53:33.843,53.990,53.990,53.990,53.990,0
18.10.2019 07:53:34.466,53.985,53.985,53.985,53.985,0.0005
18.10.2019 07:53:36.691,54.006,54.006,54.006,54.006,0
18.10.2019 07:54:11.846,54.000,54.000,54.000,54.000,0
18.10.2019 07:54:12.736,54.006,54.006,54.006,54.006,0
18.10.2019 07:54:38.012,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:54:38.190,54.011,54.011,54.011,54.011,0
18.10.2019 07:54:39.258,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:54:43.619,54.016,54.016,54.016,54.016,0
18.10.2019 07:54:44.064,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:54:52.964,54.000,54.000,54.000,54.000,0
18.10.2019 07:54:53.053,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:55:04.534,54.000,54.000,54.000,54.000,0
18.10.2019 07:55:05.424,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:55:18.418,54.016,54.016,54.016,54.016,0
18.10.2019 07:55:18.507,53.995,53.995,53.995,53.995,0.0005
18.10.2019 07:55:18.685,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:55:21.622,54.015,54.015,54.015,54.015,0.0003
18.10.2019 07:55:29.543,54.036,54.036,54.036,54.036,0
18.10.2019 07:55:29.632,54.026,54.026,54.026,54.026,0
18.10.2019 07:55:34.527,54.010,54.010,54.010,54.010,0
18.10.2019 07:55:35.595,54.005,54.005,54.005,54.005,0.0005
18.10.2019 07:55:37.197,54.010,54.010,54.010,54.010,0
18.10.2019 07:55:37.998,54.026,54.026,54.026,54.026,0
18.10.2019 07:55:40.490,54.021,54.021,54.021,54.021,0
18.10.2019 07:55:40.668,54.015,54.015,54.015,54.015,0.0003
18.10.2019 07:55:40.935,54.005,54.005,54.005,54.005,0.0005
18.10.2019 07:55:58.379,54.015,54.015,54.015,54.015,0.0004
18.10.2019 07:55:59.803,54.036,54.036,54.036,54.036,0
18.10.2019 07:56:00.604,54.015,54.015,54.015,54.015,0.0005
18.10.2019 07:56:04.965,54.020,54.020,54.020,54.020,0
18.10.2019 07:56:05.143,54.015,54.015,54.015,54.015,0.0005
18.10.2019 07:56:07.724,54.016,54.016,54.016,54.016,0
18.10.2019 07:56:22.765,54.011,54.011,54.011,54.011,0
18.10.2019 07:56:24.100,54.005,54.005,54.005,54.005,0.0003
18.10.2019 07:56:24.189,54.011,54.011,54.011,54.011,0
18.10.2019 07:56:27.037,54.006,54.006,54.006,54.006,0
18.10.2019 07:56:34.335,54.000,54.000,54.000,54.000,0
18.10.2019 07:56:35.492,54.005,54.005,54.005,54.005,0
18.10.2019 07:56:35.937,54.011,54.011,54.011,54.011,0
18.10.2019 07:56:39.497,53.996,53.996,53.996,53.996,0
18.10.2019 07:56:39.586,53.995,53.995,53.995,53.995,0.0003
18.10.2019 07:56:39.764,53.985,53.985,53.985,53.985,0.0007
18.10.2019 07:57:05.841,54.006,54.006,54.006,54.006,0
18.10.2019 07:57:23.018,54.000,54.000,54.000,54.000,0
18.10.2019 07:57:23.196,53.995,53.995,53.995,53.995,0.0004
18.10.2019 07:57:33.787,53.985,53.985,53.985,53.985,0.0005
18.10.2019 07:57:39.572,53.986,53.986,53.986,53.986,0
18.10.2019 07:57:39.661,53.991,53.991,53.991,53.991,0
18.10.2019 07:57:39.750,53.986,53.986,53.986,53.986,0
18.10.2019 07:58:31.192,53.976,53.976,53.976,53.976,0
18.10.2019 07:58:35.019,53.975,53.975,53.975,53.975,0.0003
18.10.2019 07:58:55.044,53.981,53.981,53.981,53.981,0
18.10.2019 07:58:57.269,53.975,53.975,53.975,53.975,0
18.10.2019 07:59:05.813,53.985,53.985,53.985,53.985,0
18.10.2019 07:59:06.436,53.991,53.991,53.991,53.991,0
18.10.2019 07:59:08.394,53.975,53.975,53.975,53.975,0.0005
18.10.2019 07:59:10.263,53.991,53.991,53.991,53.991,0
18.10.2019 07:59:11.331,53.985,53.985,53.985,53.985,0
18.10.2019 07:59:22.723,54.006,54.006,54.006,54.006,0
18.10.2019 07:59:37.319,54.001,54.001,54.001,54.001,0
18.10.2019 07:59:37.586,53.996,53.996,53.996,53.996,0
18.10.2019 07:59:38.832,54.001,54.001,54.001,54.001,0
18.10.2019 07:59:39.366,53.985,53.985,53.985,53.985,0.0005
18.10.2019 07:59:54.318,53.990,53.990,53.990,53.990,0
18.10.2019 07:59:56.899,53.996,53.996,53.996,53.996,0
18.10.2019 08:00:00.192,54.001,54.001,54.001,54.001,0
18.10.2019 08:00:00.281,53.985,53.985,53.985,53.985,0.0004
18.10.2019 08:00:00.815,53.991,53.991,53.991,53.991,0
18.10.2019 08:00:01.082,53.985,53.985,53.985,53.985,0
18.10.2019 08:00:01.171,53.986,53.986,53.986,53.986,0
18.10.2019 08:00:01.260,53.965,53.965,53.965,53.965,0.0005
18.10.2019 08:00:03.396,53.970,53.970,53.970,53.970,0
18.10.2019 08:00:04.019,53.975,53.975,53.975,53.975,0
18.10.2019 08:00:23.243,53.980,53.980,53.980,53.980,0
18.10.2019 08:00:24.133,53.975,53.975,53.975,53.975,0.0005
18.10.2019 08:00:29.206,53.976,53.976,53.976,53.976,0
18.10.2019 08:00:29.918,53.955,53.955,53.955,53.955,0.0005
18.10.2019 08:00:34.902,53.944,53.944,53.944,53.944,0.0005
18.10.2019 08:00:34.991,53.955,53.955,53.955,53.955,0.0003
18.10.2019 08:00:43.179,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:00:49.765,53.971,53.971,53.971,53.971,0
18.10.2019 08:00:49.943,53.955,53.955,53.955,53.955,0.0005
18.10.2019 08:00:51.634,53.971,53.971,53.971,53.971,0
18.10.2019 08:00:51.990,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:00:54.304,53.986,53.986,53.986,53.986,0
18.10.2019 08:00:54.482,53.965,53.965,53.965,53.965,0.0005
18.10.2019 08:00:54.571,53.981,53.981,53.981,53.981,0
18.10.2019 08:00:55.461,53.965,53.965,53.965,53.965,0.0005
18.10.2019 08:01:20.915,53.971,53.971,53.971,53.971,0
18.10.2019 08:01:22.962,53.965,53.965,53.965,53.965,0.0004
18.10.2019 08:01:47.793,53.955,53.955,53.955,53.955,0.0005
18.10.2019 08:02:00.342,53.944,53.944,53.944,53.944,0.0005
18.10.2019 08:02:00.520,53.955,53.955,53.955,53.955,0.0003
18.10.2019 08:02:00.787,53.961,53.961,53.961,53.961,0
18.10.2019 08:02:01.143,53.955,53.955,53.955,53.955,0
18.10.2019 08:02:02.656,53.946,53.946,53.946,53.946,0
18.10.2019 08:02:10.577,53.940,53.940,53.940,53.940,0
18.10.2019 08:02:10.844,53.944,53.944,53.944,53.944,0
18.10.2019 08:02:11.734,53.950,53.950,53.950,53.950,0
18.10.2019 08:02:12.179,53.955,53.955,53.955,53.955,0
18.10.2019 08:02:40.214,53.950,53.950,53.950,53.950,0
18.10.2019 08:02:40.570,53.955,53.955,53.955,53.955,0
18.10.2019 08:02:43.151,53.950,53.950,53.950,53.950,0
18.10.2019 08:02:43.329,53.955,53.955,53.955,53.955,0.0004
18.10.2019 08:02:48.847,53.961,53.961,53.961,53.961,0
18.10.2019 08:02:49.292,53.955,53.955,53.955,53.955,0
18.10.2019 08:02:54.721,53.950,53.950,53.950,53.950,0
18.10.2019 08:02:56.412,53.955,53.955,53.955,53.955,0.0003
18.10.2019 08:02:59.438,53.961,53.961,53.961,53.961,0
18.10.2019 08:03:00.150,53.955,53.955,53.955,53.955,0
18.10.2019 08:03:00.239,53.955,53.955,53.955,53.955,0
18.10.2019 08:03:00.506,53.961,53.961,53.961,53.961,0
18.10.2019 08:03:04.956,53.955,53.955,53.955,53.955,0
18.10.2019 08:03:11.008,53.950,53.950,53.950,53.950,0
18.10.2019 08:03:11.453,53.955,53.955,53.955,53.955,0
18.10.2019 08:03:19.552,53.961,53.961,53.961,53.961,0
18.10.2019 08:03:19.730,53.955,53.955,53.955,53.955,0
18.10.2019 08:03:26.138,53.950,53.950,53.950,53.950,0
18.10.2019 08:03:26.405,53.955,53.955,53.955,53.955,0
18.10.2019 08:03:27.918,53.961,53.961,53.961,53.961,0
18.10.2019 08:03:28.007,53.955,53.955,53.955,53.955,0.0003
18.10.2019 08:03:28.096,53.976,53.976,53.976,53.976,0
18.10.2019 08:03:36.818,53.970,53.970,53.970,53.970,0
18.10.2019 08:03:38.064,53.975,53.975,53.975,53.975,0.0003
18.10.2019 08:03:40.467,53.980,53.980,53.980,53.980,0
18.10.2019 08:03:40.556,53.985,53.985,53.985,53.985,0.0004
18.10.2019 08:03:41.001,54.001,54.001,54.001,54.001,0
18.10.2019 08:03:41.268,53.985,53.985,53.985,53.985,0.0004
18.10.2019 08:03:41.446,53.990,53.990,53.990,53.990,0
18.10.2019 08:03:41.713,53.985,53.985,53.985,53.985,0.0004
18.10.2019 08:03:43.493,54.001,54.001,54.001,54.001,0
18.10.2019 08:03:44.383,53.996,53.996,53.996,53.996,0
18.10.2019 08:03:45.718,53.990,53.990,53.990,53.990,0
18.10.2019 08:03:46.519,53.985,53.985,53.985,53.985,0.0004
18.10.2019 08:03:46.608,54.006,54.006,54.006,54.006,0
18.10.2019 08:03:48.477,54.000,54.000,54.000,54.000,0
18.10.2019 08:03:49.367,54.006,54.006,54.006,54.006,0
18.10.2019 08:03:54.173,54.001,54.001,54.001,54.001,0
18.10.2019 08:03:54.262,53.985,53.985,53.985,53.985,0.0004
18.10.2019 08:03:55.063,53.986,53.986,53.986,53.986,0
18.10.2019 08:03:58.801,53.976,53.976,53.976,53.976,0
18.10.2019 08:04:01.204,53.966,53.966,53.966,53.966,0
18.10.2019 08:04:02.539,53.971,53.971,53.971,53.971,0
18.10.2019 08:04:02.806,53.955,53.955,53.955,53.955,0.0004
18.10.2019 08:04:03.429,53.960,53.960,53.960,53.960,0
18.10.2019 08:04:04.586,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:04:04.853,53.971,53.971,53.971,53.971,0
18.10.2019 08:04:06.010,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:04:08.769,53.981,53.981,53.981,53.981,0
18.10.2019 08:04:09.570,53.975,53.975,53.975,53.975,0
18.10.2019 08:04:10.994,53.981,53.981,53.981,53.981,0
18.10.2019 08:04:13.130,53.976,53.976,53.976,53.976,0
18.10.2019 08:04:14.821,53.981,53.981,53.981,53.981,0
18.10.2019 08:04:15.088,53.965,53.965,53.965,53.965,0.0004
18.10.2019 08:04:20.161,53.981,53.981,53.981,53.981,0
18.10.2019 08:04:24.700,53.975,53.975,53.975,53.975,0.0003
18.10.2019 08:04:33.956,53.976,53.976,53.976,53.976,0
18.10.2019 08:04:34.134,53.981,53.981,53.981,53.981,0
18.10.2019 08:04:35.558,53.975,53.975,53.975,53.975,0
18.10.2019 08:04:58.342,53.976,53.976,53.976,53.976,0
18.10.2019 08:05:00.923,53.981,53.981,53.981,53.981,0
18.10.2019 08:05:01.457,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:05:03.949,53.970,53.970,53.970,53.970,0
18.10.2019 08:05:04.127,53.975,53.975,53.975,53.975,0.0003
18.10.2019 08:05:09.734,53.981,53.981,53.981,53.981,0
18.10.2019 08:05:10.802,53.965,53.965,53.965,53.965,0.0004
18.10.2019 08:05:12.582,53.970,53.970,53.970,53.970,0
18.10.2019 08:05:13.739,53.965,53.965,53.965,53.965,0.0005
18.10.2019 08:05:21.482,53.971,53.971,53.971,53.971,0
18.10.2019 08:05:24.775,53.965,53.965,53.965,53.965,0
18.10.2019 08:05:25.576,53.971,53.971,53.971,53.971,0
18.10.2019 08:05:33.230,53.965,53.965,53.965,53.965,0
18.10.2019 08:05:33.319,53.971,53.971,53.971,53.971,0
18.10.2019 08:05:38.926,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:05:40.973,53.975,53.975,53.975,53.975,0
18.10.2019 08:05:41.062,53.985,53.985,53.985,53.985,0
18.10.2019 08:05:41.151,53.991,53.991,53.991,53.991,0
18.10.2019 08:05:41.329,53.975,53.975,53.975,53.975,0.0005
18.10.2019 08:05:47.203,53.981,53.981,53.981,53.981,0
18.10.2019 08:05:47.826,53.975,53.975,53.975,53.975,0
18.10.2019 08:05:49.517,53.976,53.976,53.976,53.976,0
18.10.2019 08:05:49.695,53.981,53.981,53.981,53.981,0
18.10.2019 08:05:50.229,53.975,53.975,53.975,53.975,0.0003
18.10.2019 08:05:51.208,53.981,53.981,53.981,53.981,0
18.10.2019 08:05:51.475,53.975,53.975,53.975,53.975,0.0003
18.10.2019 08:06:01.888,53.996,53.996,53.996,53.996,0
18.10.2019 08:06:02.244,53.991,53.991,53.991,53.991,0
18.10.2019 08:06:02.422,53.985,53.985,53.985,53.985,0
18.10.2019 08:06:02.867,53.991,53.991,53.991,53.991,0
18.10.2019 08:06:03.935,53.985,53.985,53.985,53.985,0.0003
18.10.2019 08:06:04.558,53.991,53.991,53.991,53.991,0
18.10.2019 08:06:06.694,53.985,53.985,53.985,53.985,0.0003
18.10.2019 08:06:09.186,53.991,53.991,53.991,53.991,0
18.10.2019 08:06:17.819,53.985,53.985,53.985,53.985,0
18.10.2019 08:06:44.608,53.995,53.995,53.995,53.995,0
18.10.2019 08:06:44.697,54.005,54.005,54.005,54.005,0.0003
18.10.2019 08:06:47.100,54.011,54.011,54.011,54.011,0
18.10.2019 08:06:47.278,54.005,54.005,54.005,54.005,0
18.10.2019 08:06:50.393,54.026,54.026,54.026,54.026,0
18.10.2019 08:06:51.105,54.021,54.021,54.021,54.021,0
18.10.2019 08:06:51.194,54.005,54.005,54.005,54.005,0.0005
18.10.2019 08:06:53.419,54.021,54.021,54.021,54.021,0
18.10.2019 08:06:54.754,54.005,54.005,54.005,54.005,0.0005
18.10.2019 08:06:57.157,54.011,54.011,54.011,54.011,0
18.10.2019 08:06:57.335,54.005,54.005,54.005,54.005,0
18.10.2019 08:06:58.670,54.011,54.011,54.011,54.011,0
18.10.2019 08:06:59.471,54.005,54.005,54.005,54.005,0
18.10.2019 08:06:59.649,54.011,54.011,54.011,54.011,0
18.10.2019 08:07:00.806,54.005,54.005,54.005,54.005,0
18.10.2019 08:07:02.853,54.011,54.011,54.011,54.011,0
18.10.2019 08:07:05.701,53.995,53.995,53.995,53.995,0.0005
18.10.2019 08:07:06.235,54.001,54.001,54.001,54.001,0
18.10.2019 08:07:07.214,53.995,53.995,53.995,53.995,0
18.10.2019 08:07:08.371,54.001,54.001,54.001,54.001,0
18.10.2019 08:07:08.638,53.995,53.995,53.995,53.995,0
18.10.2019 08:07:10.151,54.001,54.001,54.001,54.001,0
18.10.2019 08:07:11.931,53.985,53.985,53.985,53.985,0.0004
18.10.2019 08:07:20.653,53.991,53.991,53.991,53.991,0
18.10.2019 08:07:21.009,53.985,53.985,53.985,53.985,0
18.10.2019 08:07:29.642,54.001,54.001,54.001,54.001,0
18.10.2019 08:07:36.406,53.995,53.995,53.995,53.995,0
18.10.2019 08:07:36.584,54.001,54.001,54.001,54.001,0
18.10.2019 08:07:43.259,53.995,53.995,53.995,53.995,0
18.10.2019 08:07:43.615,54.001,54.001,54.001,54.001,0
18.10.2019 08:07:45.039,53.996,53.996,53.996,53.996,0
18.10.2019 08:07:45.306,54.001,54.001,54.001,54.001,0
18.10.2019 08:07:47.442,53.985,53.985,53.985,53.985,0.0005
18.10.2019 08:07:47.531,54.001,54.001,54.001,54.001,0
18.10.2019 08:07:48.777,53.996,53.996,53.996,53.996,0
18.10.2019 08:07:48.866,53.986,53.986,53.986,53.986,0
18.10.2019 08:08:00.436,53.965,53.965,53.965,53.965,0.0005
18.10.2019 08:08:03.640,53.970,53.970,53.970,53.970,0
18.10.2019 08:08:05.242,53.976,53.976,53.976,53.976,0
18.10.2019 08:08:05.687,53.971,53.971,53.971,53.971,0
18.10.2019 08:08:08.179,53.955,53.955,53.955,53.955,0.0005
18.10.2019 08:08:14.587,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:08:17.079,53.971,53.971,53.971,53.971,0
18.10.2019 08:08:18.859,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:08:24.911,53.971,53.971,53.971,53.971,0
18.10.2019 08:08:25.000,53.966,53.966,53.966,53.966,0
18.10.2019 08:08:25.534,53.971,53.971,53.971,53.971,0
18.10.2019 08:08:30.073,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:08:40.397,53.970,53.970,53.970,53.970,0
18.10.2019 08:08:41.287,53.976,53.976,53.976,53.976,0
18.10.2019 08:08:58.731,53.971,53.971,53.971,53.971,0
18.10.2019 08:08:59.710,53.955,53.955,53.955,53.955,0.0004
18.10.2019 08:09:00.422,53.971,53.971,53.971,53.971,0
18.10.2019 08:09:08.254,53.965,53.965,53.965,53.965,0
18.10.2019 08:09:08.432,53.971,53.971,53.971,53.971,0
18.10.2019 08:09:08.788,53.965,53.965,53.965,53.965,0.0003
18.10.2019 08:09:10.568,53.971,53.971,53.971,53.971,0
18.10.2019 08:09:11.636,53.965,53.965,53.965,53.965,0
18.10.2019 08:09:11.725,53.971,53.971,53.971,53.971,0
18.10.2019 08:09:13.861,53.966,53.966,53.966,53.966,0
18.10.2019 08:09:18.222,53.944,53.944,53.944,53.944,0.0005
18.10.2019 08:09:18.311,53.955,53.955,53.955,53.955,0.0003
18.10.2019 08:09:23.028,53.961,53.961,53.961,53.961,0
18.10.2019 08:09:24.541,53.955,53.955,53.955,53.955,0.0003
18.10.2019 08:09:25.164,53.961,53.961,53.961,53.961,0
18.10.2019 08:09:25.253,53.944,53.944,53.944,53.944,0.0004
18.10.2019 08:09:31.928,53.951,53.951,53.951,53.951,0
18.10.2019 08:09:33.886,53.935,53.935,53.935,53.935,0.0005
18.10.2019 08:09:44.833,53.940,53.940,53.940,53.940,0
18.10.2019 08:09:45.100,53.955,53.955,53.955,53.955,0
18.10.2019 08:09:45.278,53.951,53.951,53.951,53.951,0
18.10.2019 08:09:45.367,53.946,53.946,53.946,53.946,0
18.10.2019 08:09:45.990,53.940,53.940,53.940,53.940,0
18.10.2019 08:09:47.948,53.935,53.935,53.935,53.935,0.0004
18.10.2019 08:09:48.126,53.940,53.940,53.940,53.940,0
18.10.2019 08:09:49.372,53.935,53.935,53.935,53.935,0.0003
18.10.2019 08:10:17.585,53.940,53.940,53.940,53.940,0
18.10.2019 08:10:20.077,53.955,53.955,53.955,53.955,0
18.10.2019 08:10:25.328,53.955,53.955,53.955,53.955,0.0003
18.10.2019 08:10:25.417,53.955,53.955,53.955,53.955,0
18.10.2019 08:10:25.684,53.961,53.961,53.961,53.961,0
18.10.2019 08:10:28.354,53.955,53.955,53.955,53.955,0.0003
18.10.2019 08:10:33.961,53.961,53.961,53.961,53.961,0
18.10.2019 08:10:34.050,53.955,53.955,53.955,53.955,0
18.10.2019 08:10:34.495,53.950,53.950,53.950,53.950,0
18.10.2019 08:10:35.919,53.955,53.955,53.955,53.955,0
